cust_id,HHIncBand,AgeBrkt,Gdr,HomeOwn,FavSport
111337,Under35,35-44,O,,Hockey
119351,Low,55-64,M,,motorsport
118678,0-35k,18-24,F,,Football
113358,75to150,25_34,M,tenant,Basketball
106326,Low,18 to 24,F,rent,
108598,HighIncome,55-64,F,own,esports
110439,Under35,25_34,M,,Football
113111,75to150,35-44,M,,esports
102275,HighIncome,35-44,F,tenant,Hockey
113538,35_75,35-44,M,owner,Baseball
110186,75to150,55-64,F,own,Hockey
103261,HighIncome,70,M,rent,esports
103070,35_75,65+,O,rent,Football
110805,150kplus,35-44,M,owner,Soccer
100887,150kplus,35-44,F,,tennis
116974,150k+,25_34,M,Owns,golf
104387,150k+,55-64,M,,Hockey
100207,Under35,65+,M,,motorsport
118811,150k+,35-44,M,own,golf
104621,0-35k,18-24,F,tenant,
101765,MedHigh,55-64,F,Owns,Football
103443,150k+,65+,M,tenant,MMA
113146,150kplus,45-54,M,tenant,Basketball
109435,35_75,18-24,M,tenant,
106130,Under35,18 to 24,,Owns,MMA
100936,Low,70,M,,Football
106787,150k+,55-64,O,own,
116229,Under35,35-44,F,tenant,
110298,75to150,55-64,M,,esports
100107,Low,18 to 24,M,,MMA
104187,35-75k,70,M,owner,
107493,HighIncome,70,M,owner,Soccer
117127,Under35,25_34,M,Owns,Hockey
113628,Low,35-44,F,,Basketball
118822,Under35,45-54,F,rent,Baseball
119748,Under35,45-54,M,Owns,MMA
114438,150k+,45-54,F,Owns,Football
102594,150kplus,65+,M,tenant,Football
107087,HighIncome,65+,F,rent,
104876,35_75,35-44,M,,golf
109796,MedHigh,25-34,F,,MMA
105422,0-35k,35-44,F,own,
119978,150kplus,25-34,M,tenant,Basketball
116650,75to150,18-24,M,tenant,Hockey
109407,35_75,65+,F,Owns,golf
113503,MedHigh,45-54,F,Owns,motorsport
116244,35-75k,18 to 24,F,owner,Soccer
114473,MedHigh,55-64,F,,Basketball
117991,75-150k,25-34,M,owner,Hockey
108686,Low,70,F,rent,Basketball
118629,Under35,55-64,F,rent,tennis
110499,Low,70,F,,tennis
108312,Under35,18-24,M,owner,motorsport
118153,150kplus,70,F,,golf
109801,HighIncome,65+,F,,Soccer
111132,75-150k,55-64,M,tenant,esports
106273,150kplus,45-54,F,Owns,motorsport
108890,150k+,55-64,M,tenant,esports
110442,HighIncome,35-44,F,own,golf
104757,MedHigh,70,M,rent,Basketball
106110,0-35k,25_34,M,tenant,
111852,35-75k,55-64,M,,Baseball
108935,35_75,18 to 24,M,owner,Football
108696,HighIncome,55-64,M,rent,Hockey
101029,35_75,45-54,F,tenant,esports
118307,Under35,45-54,M,own,esports
110230,Under35,25-34,F,,
116738,75-150k,18-24,M,Owns,Basketball
101093,MedHigh,25-34,M,,Basketball
119133,Low,18 to 24,M,,Soccer
105730,0-35k,25_34,F,Owns,Baseball
113259,Low,18 to 24,F,,esports
115238,Under35,18-24,F,owner,tennis
102744,35-75k,25_34,F,Owns,MMA
111589,150k+,65+,F,,Basketball
113773,Low,18 to 24,M,Owns,Football
106737,HighIncome,25_34,M,owner,Football
115318,150k+,35-44,F,Owns,Baseball
108164,HighIncome,25_34,M,,Baseball
104273,HighIncome,70,M,owner,esports
102151,Under35,65+,M,own,Football
104237,150k+,35-44,M,,Soccer
113782,75-150k,45-54,F,,Basketball
118041,35-75k,18-24,M,rent,motorsport
116086,35_75,70,O,tenant,golf
109021,HighIncome,65+,F,Owns,tennis
114391,75to150,35-44,M,tenant,esports
112066,75-150k,35-44,M,Owns,MMA
111540,0-35k,65+,F,,Hockey
103704,Under35,18 to 24,F,tenant,Basketball
102859,35-75k,35-44,M,,Football
105424,35-75k,70,M,Owns,Basketball
102407,0-35k,18-24,M,Owns,Soccer
101281,150kplus,25-34,F,Owns,motorsport
101261,HighIncome,18 to 24,F,,motorsport
102093,75-150k,25_34,F,,
112211,150k+,70,M,own,esports
116801,MedHigh,45-54,M,,Football
111902,75-150k,18 to 24,M,owner,Baseball
116243,35-75k,45-54,M,Owns,Football
104069,0-35k,25-34,M,,golf
111732,0-35k,35-44,M,,golf
109754,150kplus,70,F,,golf
113462,Under35,18-24,M,owner,
108619,35_75,55-64,F,tenant,Baseball
108091,150k+,70,M,,
116589,35-75k,25_34,F,tenant,Baseball
109350,150k+,18 to 24,M,Owns,Baseball
106560,Low,25_34,M,own,motorsport
111964,0-35k,70,F,Owns,motorsport
106905,150kplus,55-64,M,,motorsport
116842,150kplus,18 to 24,M,,Hockey
106912,MedHigh,25_34,F,Owns,Soccer
102984,75-150k,25-34,M,tenant,Baseball
107500,Under35,35-44,F,Owns,MMA
100693,HighIncome,45-54,F,tenant,motorsport
113288,75to150,18-24,M,tenant,Basketball
109132,150kplus,25-34,M,own,
110030,HighIncome,70,M,own,Soccer
108800,75-150k,18 to 24,M,rent,Basketball
116465,150k+,18-24,M,,Football
112606,150k+,25_34,M,,
102444,35_75,25-34,F,tenant,tennis
117747,75-150k,18 to 24,F,,Hockey
116577,HighIncome,55-64,M,,Football
111036,150k+,25-34,F,Owns,motorsport
104010,Low,35-44,F,tenant,tennis
115227,HighIncome,35-44,F,owner,esports
117067,0-35k,70,F,Owns,esports
103976,0-35k,18-24,F,rent,Baseball
106509,150k+,65+,M,Owns,Basketball
115948,Low,35-44,M,,Hockey
110980,35_75,45-54,F,owner,esports
109124,Low,25-34,M,,Hockey
103990,75to150,18-24,F,Owns,Hockey
118283,150k+,35-44,M,owner,Football
109341,HighIncome,35-44,M,,golf
109344,Low,35-44,F,own,
115417,HighIncome,55-64,F,own,motorsport
100104,150k+,25-34,M,,Basketball
108092,75to150,45-54,M,Owns,MMA
116762,150k+,45-54,M,,Baseball
117388,HighIncome,18-24,,,golf
104702,Low,45-54,M,rent,Hockey
119442,HighIncome,25-34,F,Owns,
105666,75-150k,25_34,M,,motorsport
113048,75to150,70,F,,tennis
109121,0-35k,25-34,M,tenant,esports
107648,35-75k,18-24,F,tenant,Hockey
118695,75-150k,70,M,Owns,Soccer
110056,35_75,18 to 24,F,rent,golf
103160,150k+,70,F,own,Basketball
105801,35-75k,25_34,M,,golf
102317,150k+,25-34,M,,tennis
114753,75-150k,65+,F,Owns,tennis
117693,150k+,65+,M,rent,Baseball
103402,Low,45-54,M,Owns,tennis
116639,150k+,45-54,F,rent,Baseball
110243,MedHigh,25-34,F,own,Baseball
100395,0-35k,25_34,F,,Baseball
111566,HighIncome,70,M,Owns,Baseball
107642,150k+,25_34,F,,motorsport
112426,150kplus,18-24,M,owner,esports
105488,150k+,65+,F,Owns,Soccer
110136,35-75k,55-64,M,rent,MMA
101351,MedHigh,18 to 24,M,,Hockey
115527,0-35k,25_34,F,Owns,golf
112600,75to150,18 to 24,F,tenant,motorsport
115257,MedHigh,25-34,F,own,
109266,75-150k,70,M,tenant,esports
111219,150kplus,18 to 24,M,,Football
116096,150k+,25-34,M,Owns,golf
118946,150k+,25-34,F,,
116569,0-35k,25-34,M,own,Soccer
112760,MedHigh,70,F,rent,Football
102721,Under35,70,F,owner,Basketball
115825,0-35k,65+,M,Owns,golf
102010,75to150,25_34,M,rent,Soccer
111416,0-35k,25_34,M,,esports
112470,150k+,25_34,M,tenant,motorsport
115663,35-75k,55-64,F,Owns,Soccer
115893,35_75,65+,M,owner,Baseball
103243,HighIncome,25-34,F,own,Hockey
115329,HighIncome,18 to 24,F,rent,Baseball
103829,Low,18 to 24,F,,Basketball
104652,150kplus,25-34,M,tenant,Hockey
101740,Low,18 to 24,M,tenant,
119734,Low,25-34,F,Owns,Soccer
115288,150k+,55-64,F,,esports
119877,MedHigh,45-54,F,own,motorsport
111584,75to150,35-44,F,own,golf
103024,75-150k,55-64,M,,Soccer
115109,HighIncome,65+,F,,Baseball
101496,Low,25-34,M,own,motorsport
116707,Under35,45-54,M,tenant,tennis
102438,0-35k,35-44,F,rent,MMA
104161,75to150,70,F,own,Football
102050,150kplus,25_34,M,owner,
117773,MedHigh,18 to 24,M,tenant,esports
103356,75-150k,65+,M,Owns,Football
101023,75to150,65+,M,Owns,Basketball
101643,Under35,70,F,own,tennis
108054,75-150k,25_34,M,tenant,MMA
113631,35-75k,35-44,F,own,Baseball
108599,HighIncome,65+,F,own,tennis
118464,35-75k,18 to 24,F,tenant,MMA
101517,Under35,18 to 24,F,own,
118202,35_75,25-34,M,owner,esports
116508,MedHigh,65+,M,own,Football
115452,150kplus,18 to 24,F,,
111999,MedHigh,65+,F,rent,tennis
100316,75-150k,25-34,M,own,tennis
108425,35-75k,65+,M,Owns,Baseball
108110,MedHigh,35-44,F,rent,Hockey
110865,35-75k,25_34,F,Owns,Football
118566,75to150,45-54,M,rent,Baseball
109757,150kplus,25_34,F,rent,esports
116760,75-150k,45-54,F,tenant,golf
108363,150k+,18 to 24,M,rent,golf
102825,150k+,25_34,F,,
100745,MedHigh,18 to 24,F,own,motorsport
103643,35-75k,45-54,M,owner,Football
110480,MedHigh,55-64,M,tenant,Soccer
101276,150k+,25_34,M,tenant,Soccer
112654,0-35k,18 to 24,F,,MMA
109972,0-35k,25_34,,Owns,motorsport
105122,Under35,65+,M,tenant,esports
102682,Low,18 to 24,F,tenant,esports
108679,35-75k,25-34,F,tenant,motorsport
109373,Low,18 to 24,M,tenant,
116713,150kplus,55-64,F,,MMA
106517,75-150k,45-54,M,Owns,esports
102126,35-75k,18 to 24,M,Owns,Baseball
102025,Under35,18 to 24,F,,motorsport
115807,HighIncome,35-44,M,own,motorsport
104561,Low,35-44,M,owner,motorsport
107183,MedHigh,65+,M,,Baseball
104280,HighIncome,55-64,F,rent,Hockey
113300,150k+,35-44,F,tenant,golf
109854,Low,55-64,M,owner,Basketball
105301,Low,65+,M,Owns,Soccer
108301,150k+,18-24,M,owner,tennis
988155,Under35,55-64,F,own,Basketball
106976,75to150,45-54,M,tenant,Soccer
113578,MedHigh,70,M,Owns,tennis
111373,Low,25_34,M,,Football
101248,MedHigh,25-34,M,Owns,Soccer
104461,Under35,65+,F,tenant,Football
105708,150k+,45-54,F,Owns,Basketball
107305,HighIncome,18 to 24,M,,Hockey
115458,35_75,18 to 24,M,tenant,Baseball
102950,150k+,55-64,M,,Hockey
109709,75to150,55-64,F,tenant,motorsport
119528,35-75k,55-64,M,tenant,tennis
102363,150kplus,18 to 24,M,owner,Basketball
111377,35-75k,70,F,Owns,Football
119226,35-75k,35-44,F,,Football
116452,MedHigh,35-44,F,tenant,esports
103419,150k+,35-44,F,owner,esports
103359,Low,25_34,M,Owns,esports
102663,MedHigh,18 to 24,F,own,
103913,35-75k,25-34,M,rent,Basketball
112436,75to150,18-24,M,tenant,Baseball
103228,Low,18 to 24,M,tenant,golf
104247,150k+,25-34,O,rent,Soccer
101530,35_75,35-44,O,owner,
103435,150k+,35-44,F,Owns,Basketball
115831,Under35,35-44,F,owner,esports
102505,150kplus,18 to 24,F,rent,Soccer
118768,150k+,65+,M,Owns,
101121,75-150k,18-24,F,,esports
106412,HighIncome,25-34,M,owner,motorsport
117202,HighIncome,18-24,M,own,tennis
114851,150kplus,65+,M,tenant,Basketball
117132,HighIncome,25_34,M,own,Baseball
109895,150k+,65+,F,Owns,MMA
117686,35-75k,55-64,O,,Soccer
103896,150k+,35-44,F,Owns,motorsport
975839,Under35,18 to 24,M,,Hockey
116212,35-75k,65+,M,,esports
119781,75to150,45-54,F,Owns,tennis
101994,HighIncome,35-44,M,owner,golf
116807,0-35k,18 to 24,M,Owns,Soccer
109049,75to150,35-44,F,owner,
100463,150kplus,55-64,M,tenant,Hockey
113928,75-150k,65+,M,tenant,Baseball
114128,150kplus,45-54,M,,Basketball
100727,35-75k,18 to 24,M,tenant,MMA
114501,35-75k,55-64,F,,MMA
106852,150k+,25-34,F,,Soccer
115062,MedHigh,18 to 24,M,owner,esports
112186,35_75,35-44,F,,esports
114211,150kplus,65+,M,,golf
109375,75to150,55-64,O,own,
100692,Under35,25_34,F,owner,tennis
103938,MedHigh,25_34,M,,golf
119682,75to150,25_34,M,,tennis
112533,150kplus,70,F,tenant,Basketball
119504,MedHigh,55-64,M,own,golf
101440,0-35k,25_34,F,tenant,MMA
118805,Under35,55-64,,Owns,Hockey
119928,Under35,25-34,F,rent,esports
112415,150k+,70,F,,golf
110814,150k+,65+,F,,tennis
119157,150k+,70,M,Owns,Football
105783,150k+,55-64,M,,Hockey
114984,0-35k,25_34,M,,Soccer
109322,150kplus,18 to 24,M,owner,
105613,MedHigh,25_34,M,,esports
108256,HighIncome,18-24,M,Owns,golf
112110,35-75k,25_34,F,own,Baseball
113913,150k+,35-44,M,own,Baseball
119421,HighIncome,45-54,F,owner,
116855,150k+,65+,F,tenant,Soccer
105032,75-150k,18 to 24,M,owner,Football
102384,35_75,65+,F,Owns,Hockey
114326,0-35k,18 to 24,M,own,MMA
105175,0-35k,18-24,F,,Soccer
119234,150k+,18-24,F,own,Hockey
111613,150k+,65+,F,rent,esports
109789,HighIncome,55-64,M,own,tennis
117050,Low,70,M,,Basketball
102571,150k+,70,M,,esports
104015,150kplus,25-34,M,owner,golf
105162,75-150k,45-54,M,own,Football
111890,35_75,18 to 24,F,,Baseball
967411,75to150,35-44,M,rent,Baseball
111384,Under35,70,,tenant,
117166,MedHigh,25_34,F,owner,Basketball
104087,150kplus,45-54,F,Owns,
119899,MedHigh,35-44,M,,Football
104233,Low,25_34,M,rent,Basketball
109483,Under35,25-34,F,,Soccer
106731,150k+,70,M,owner,Basketball
104055,75to150,18-24,M,Owns,Basketball
110553,75to150,45-54,F,Owns,golf
112151,75to150,25-34,M,tenant,Hockey
106313,HighIncome,18-24,M,Owns,Baseball
115152,35_75,25_34,M,own,golf
110451,Low,18 to 24,M,Owns,Hockey
115648,HighIncome,45-54,M,owner,MMA
101019,35-75k,70,M,,Baseball
115214,Low,25-34,F,,Baseball
104885,35_75,25-34,F,owner,Soccer
101447,150k+,45-54,M,,Baseball
119930,150kplus,65+,F,own,MMA
107698,Under35,55-64,M,,Football
113834,MedHigh,45-54,F,own,Football
118661,35-75k,25-34,M,,Hockey
108613,35-75k,35-44,F,own,tennis
105545,MedHigh,18-24,F,own,tennis
100163,150k+,25_34,M,,tennis
110485,35_75,65+,F,rent,Basketball
117255,75-150k,65+,F,Owns,
116629,35_75,45-54,F,owner,
103949,Under35,55-64,M,,Hockey
117871,35-75k,18 to 24,M,own,Baseball
102428,MedHigh,18-24,F,,Basketball
100215,150kplus,45-54,F,,MMA
119018,35-75k,45-54,M,rent,Football
119253,MedHigh,25-34,M,,Hockey
109019,150kplus,65+,F,own,golf
116328,35-75k,25-34,F,own,Soccer
116320,150k+,25_34,F,,golf
119798,150k+,65+,F,,tennis
101776,75-150k,45-54,F,tenant,Baseball
102268,150k+,45-54,F,Owns,motorsport
108508,0-35k,25_34,F,rent,Hockey
115066,150k+,70,M,,MMA
101602,MedHigh,35-44,F,Owns,motorsport
110492,35_75,18-24,F,Owns,esports
110364,75to150,18-24,F,owner,Basketball
102924,150kplus,25_34,M,tenant,Baseball
115833,35-75k,55-64,,,
110299,Low,25_34,M,owner,Football
962598,150k+,18 to 24,O,owner,esports
116421,35_75,70,F,,golf
101893,0-35k,35-44,M,Owns,esports
115359,Low,18 to 24,F,,motorsport
109597,150k+,25-34,F,Owns,Football
116774,75-150k,70,F,owner,Baseball
107946,Under35,18-24,M,Owns,Baseball
107499,0-35k,65+,M,owner,esports
119265,0-35k,65+,M,,Baseball
108510,Under35,70,F,,MMA
100211,HighIncome,25-34,F,rent,golf
117881,150kplus,70,F,owner,Hockey
986291,Low,55-64,M,Owns,Soccer
110404,0-35k,65+,M,rent,Basketball
118226,75-150k,18-24,F,tenant,golf
104068,0-35k,55-64,M,,Basketball
917680,35-75k,70,M,rent,Football
102300,MedHigh,18 to 24,F,,golf
107003,150k+,25_34,M,,motorsport
109943,HighIncome,25-34,M,tenant,tennis
103774,0-35k,25-34,M,Owns,motorsport
118704,35-75k,18 to 24,M,own,tennis
113719,HighIncome,18 to 24,M,own,
104086,0-35k,18-24,M,owner,Baseball
106305,150k+,25-34,M,rent,tennis
105278,35-75k,45-54,F,tenant,golf
107822,75-150k,45-54,M,rent,Basketball
113759,Low,70,M,,MMA
104156,150k+,18-24,F,owner,esports
111860,75-150k,25-34,M,,MMA
104328,150kplus,45-54,F,tenant,Football
114006,HighIncome,18-24,M,own,MMA
115377,HighIncome,25-34,F,,golf
113816,Low,18-24,F,rent,Football
102606,MedHigh,55-64,M,own,tennis
118996,Under35,45-54,F,,MMA
114922,75-150k,45-54,M,,esports
118425,0-35k,18-24,F,rent,Hockey
111930,75to150,18-24,M,Owns,Hockey
111977,150kplus,25_34,F,rent,Baseball
106085,HighIncome,35-44,F,rent,Baseball
117680,Low,70,M,Owns,Football
107653,35-75k,35-44,F,own,Soccer
108022,75-150k,25_34,M,,esports
117368,Low,35-44,F,rent,golf
108195,Under35,18-24,F,,Soccer
100201,150k+,70,F,owner,golf
119080,75-150k,45-54,F,own,Hockey
115804,150kplus,18-24,F,own,MMA
115429,Low,65+,M,tenant,tennis
108562,Low,55-64,F,owner,
102486,75to150,45-54,F,tenant,Baseball
112374,150kplus,35-44,F,own,
114173,75to150,18-24,M,own,
102413,150k+,35-44,M,Owns,Basketball
117669,150kplus,65+,,own,motorsport
109410,150kplus,25_34,F,own,motorsport
100291,35_75,18 to 24,M,Owns,
118599,Low,18 to 24,M,,
101816,HighIncome,25_34,M,rent,esports
103771,150k+,65+,,rent,motorsport
101125,HighIncome,25_34,M,Owns,Hockey
100231,150k+,18-24,F,owner,Basketball
102509,MedHigh,18-24,F,,esports
115610,Under35,18-24,F,owner,esports
111166,HighIncome,18-24,F,Owns,MMA
105885,75-150k,18-24,F,,esports
117914,75-150k,70,F,,Hockey
100386,150kplus,45-54,F,,Baseball
115981,150kplus,25_34,F,,Basketball
119247,35_75,25_34,F,,Basketball
110536,75to150,65+,M,tenant,motorsport
118834,75-150k,18-24,M,own,
109507,150kplus,25-34,F,tenant,MMA
103640,75to150,70,F,,Hockey
117234,75to150,18-24,F,Owns,golf
103726,150k+,70,M,,Baseball
101066,35_75,45-54,F,tenant,Baseball
100639,75to150,25_34,F,,Hockey
114433,HighIncome,18 to 24,F,,Hockey
105407,Low,18 to 24,M,Owns,Football
117632,MedHigh,18-24,M,,tennis
119499,Low,70,M,,MMA
104879,75-150k,55-64,F,Owns,Soccer
106792,Low,55-64,M,,motorsport
113433,Under35,45-54,F,own,Hockey
111807,35-75k,65+,M,own,Football
103833,HighIncome,18 to 24,M,own,Soccer
105016,Low,70,M,,MMA
105574,MedHigh,18-24,M,rent,Hockey
118347,Under35,70,F,rent,Hockey
100972,35_75,18 to 24,F,own,Hockey
104099,Under35,25-34,F,owner,golf
109791,Under35,18 to 24,M,tenant,Football
111976,35-75k,55-64,M,,MMA
109838,75-150k,65+,F,rent,Soccer
116337,75to150,35-44,M,tenant,esports
112279,150kplus,55-64,M,owner,
112139,35-75k,18 to 24,M,tenant,golf
105320,150k+,45-54,F,tenant,
117896,150kplus,70,F,own,tennis
117802,150k+,18-24,M,own,Hockey
114821,0-35k,25_34,F,tenant,Baseball
112713,35-75k,45-54,M,Owns,Baseball
117465,Low,65+,F,,Basketball
102913,MedHigh,70,F,tenant,MMA
116654,HighIncome,45-54,M,tenant,golf
104582,75to150,25-34,F,Owns,motorsport
108743,Low,65+,F,,motorsport
108922,Low,18 to 24,F,rent,Baseball
103559,75-150k,18 to 24,F,rent,
104773,150k+,35-44,,own,Football
114340,Low,18-24,F,owner,Baseball
118278,0-35k,55-64,,own,golf
119164,75to150,70,F,owner,
118791,150k+,25-34,F,rent,Basketball
109942,HighIncome,18-24,M,own,motorsport
112991,Under35,18 to 24,F,,esports
118343,75to150,25_34,F,,Basketball
117535,150k+,18-24,M,,motorsport
100228,HighIncome,55-64,,Owns,
101869,75to150,55-64,F,own,MMA
101343,Under35,25_34,F,owner,golf
111146,35_75,18 to 24,M,tenant,Soccer
101389,150k+,55-64,M,tenant,motorsport
112325,35_75,65+,M,owner,
119081,150k+,18 to 24,M,,Soccer
114219,35_75,45-54,F,owner,Baseball
105658,150kplus,25_34,M,Owns,Baseball
117098,HighIncome,35-44,M,Owns,Baseball
112714,75-150k,25_34,M,own,Hockey
104856,HighIncome,65+,F,tenant,Football
106398,HighIncome,35-44,F,rent,Hockey
108915,HighIncome,18 to 24,F,tenant,Baseball
103438,MedHigh,25-34,M,Owns,esports
103658,0-35k,18 to 24,M,tenant,Baseball
117101,150k+,65+,F,own,golf
101608,Low,70,F,owner,
105467,Low,18-24,M,Owns,Basketball
113493,35_75,35-44,F,tenant,
119288,MedHigh,65+,F,tenant,Hockey
113609,150k+,35-44,M,owner,
105226,150k+,70,F,rent,Soccer
117498,0-35k,18 to 24,M,Owns,Baseball
104226,150kplus,70,F,,
108601,35-75k,18 to 24,F,rent,
113704,MedHigh,45-54,F,tenant,tennis
115643,75-150k,35-44,M,owner,Hockey
116601,150k+,18-24,F,,Hockey
118046,Low,25-34,F,owner,Hockey
116835,150kplus,18 to 24,F,Owns,motorsport
114557,75to150,25-34,F,,esports
106757,35-75k,55-64,F,,Hockey
115197,35_75,45-54,F,own,
117806,35-75k,70,M,owner,tennis
103765,150k+,25-34,M,own,Soccer
116263,150k+,25-34,M,owner,golf
117165,0-35k,65+,F,Owns,motorsport
119792,Low,70,,owner,
106257,Low,55-64,F,,MMA
111688,0-35k,35-44,M,owner,motorsport
115529,Under35,18-24,M,Owns,Soccer
979769,Under35,35-44,M,,Basketball
109980,0-35k,70,F,,Football
104470,75to150,55-64,F,tenant,Basketball
101897,35_75,25-34,F,own,tennis
113762,150kplus,65+,M,tenant,Basketball
104340,35-75k,65+,F,own,golf
111207,Low,35-44,M,,Soccer
109502,150k+,45-54,M,,Baseball
119159,35-75k,35-44,F,,Football
111691,Under35,25-34,M,own,golf
119875,MedHigh,25_34,M,tenant,golf
112483,0-35k,35-44,F,rent,Baseball
100115,75-150k,45-54,F,Owns,Football
116679,150k+,55-64,M,rent,Football
104623,0-35k,65+,M,Owns,golf
111008,HighIncome,70,F,own,Football
119787,Under35,35-44,O,tenant,Baseball
110847,HighIncome,55-64,M,own,golf
101824,150k+,65+,M,tenant,Soccer
102736,150kplus,25_34,M,,MMA
106151,0-35k,25-34,M,rent,tennis
101909,MedHigh,25-34,F,,Basketball
105907,Under35,65+,M,rent,Basketball
900877,35-75k,18-24,,Owns,Basketball
112746,75-150k,25_34,M,own,
113291,0-35k,25-34,F,rent,motorsport
110622,150kplus,25-34,F,,MMA
106426,Low,25-34,M,rent,Soccer
111829,Under35,18-24,F,,tennis
106229,150k+,35-44,M,tenant,esports
102966,150k+,65+,M,,Soccer
103894,0-35k,25-34,M,tenant,MMA
109889,MedHigh,18 to 24,,tenant,Basketball
109323,75to150,25_34,M,owner,golf
115864,MedHigh,55-64,F,Owns,Football
107459,150k+,35-44,F,owner,Basketball
114068,0-35k,25-34,F,rent,tennis
109012,150k+,25_34,M,owner,Football
108797,HighIncome,18 to 24,F,own,MMA
114280,75-150k,35-44,M,Owns,Soccer
109074,35_75,65+,F,Owns,Soccer
109115,HighIncome,18 to 24,F,rent,
100666,150k+,55-64,M,owner,Baseball
102641,75to150,25-34,F,,Basketball
104815,MedHigh,70,F,own,Soccer
112312,HighIncome,55-64,M,rent,Hockey
104065,MedHigh,25_34,M,tenant,Basketball
106664,MedHigh,18-24,F,own,Football
118181,75to150,70,F,,golf
110870,Under35,18-24,M,tenant,Basketball
112595,Under35,45-54,F,own,golf
107131,150kplus,35-44,F,rent,tennis
105553,75to150,55-64,,rent,Baseball
107362,Under35,70,F,,motorsport
114907,150kplus,65+,M,Owns,MMA
109912,150k+,55-64,F,own,Soccer
102645,150k+,70,F,rent,Baseball
108474,150k+,65+,M,,Football
102815,HighIncome,45-54,M,tenant,MMA
102412,MedHigh,45-54,M,,Football
116687,150k+,55-64,F,owner,motorsport
103428,Low,25-34,F,,Soccer
115611,Low,25_34,F,,Football
107795,0-35k,65+,M,,
111979,150k+,45-54,M,owner,esports
109879,35-75k,25_34,M,,Football
115490,Low,18 to 24,M,owner,Hockey
110657,150k+,35-44,F,tenant,Baseball
111123,Low,70,M,Owns,tennis
108265,35_75,70,M,rent,Basketball
104494,35_75,55-64,M,tenant,Basketball
