ScanId,Evt,Bc,ScanTs,Gate,Valid
9011398,EVT00040,B606025-1-629,1/26/2025 3:03,VIP,1
9011399,EVT00057,B606026-1-825,12/24/2024 16:07,G1,1
9011400,EVT00033,B606026-2-682,10/21/2024 12:01,North,1
9011401,EVT00045,B606026-3-628,3/14/2025 3:43,G1,1
9011402,EVT00012,B606027-2-471,12/21/2024 21:09,G2,1
9011403,EVT00018,B606027-3-578,2/16/2025 21:32,Club,1
9011404,EVT00032,B606027-4-528,11/10/2024 17:15,VIP,1
9011405,EVT00078,B606028-1-237,11/1/2024 21:50,Club,1
9011406,EVT00004,B606029-1-556,4/24/2025 3:30,South,1
9011407,EVT00005,B606030-1-179,11/16/2024 13:36,North,1
9011408,EVT00053,B606030-2-883,2/19/2025 9:53,VIP,1
9011409,EVT00079,B606031-1-652,1/27/2025 17:28,G3,0
9011410,EVT00038,B606032-1-768,10/30/2024 8:32,G1,1
9011411,EVT00047,B606032-2-101,12/14/2024 6:25,G3,1
9011412,EVT00063,B606033-1-436,12/31/2024 21:42,North,1
9011413,EVT00045,B606033-2-943,10/21/2024 23:18,G1,1
9011414,EVT00064,B606035-1-194,12/13/2024 9:27,Club,1
9011415,EVT00006,B606035-2-557,1/30/2025 14:04,VIP,1
9011416,EVT00047,B606036-1-432,2/23/2025 8:33,Club,1
9011417,EVT00077,B606038-1-649,10/26/2024 1:30,G1,1
9011418,EVT00059,B606039-1-819,11/26/2024 4:40,Club,1
9011419,EVT00078,B606039-2-125,3/10/2025 7:10,Club,1
9011420,EVT00029,B606039-3-922,12/19/2024 6:33,G3,1
9011421,EVT00058,B606040-1-624,10/28/2024 2:50,Club,1
9011422,EVT00003,B606041-1-576,10/13/2024 7:14,G2,1
9011423,EVT00021,B606042-1-624,10/29/2024 9:36,North,1
9011424,EVT00040,B606042-2-891,2/14/2025 3:54,VIP,1
9011425,EVT00034,B606043-1-823,4/15/2025 12:49,South,1
9011426,EVT00040,B606043-2-344,3/1/2025 1:16,North,1
9011427,EVT00055,B606043-3-916,1/20/2025 3:59,G3,1
9011428,EVT00005,B606043-4-940,10/27/2024 11:49,South,1
9011429,EVT00020,B606044-1-557,2/23/2025 13:03,G3,1
9011430,EVT00052,B606045-2-468,3/16/2025 10:55,VIP,1
9011431,EVT00047,B606045-3-753,2/23/2025 12:50,G1,1
9011432,EVT00019,B606046-1-591,12/7/2024 12:10,Club,1
9011433,EVT00029,B606046-2-558,12/15/2024 21:05,VIP,1
9011434,EVT00046,B606047-1-256,4/4/2025 18:45,South,1
9011435,EVT00035,B606047-2-222,10/2/2024 0:31,G2,1
9011436,EVT00019,B606048-1-701,12/4/2024 8:08,G2,1
9011437,EVT00069,B606048-2-855,11/1/2024 23:30,South,1
9011438,EVT00006,B606049-1-171,3/11/2025 21:23,Club,1
9011439,EVT00043,B606049-2-546,1/5/2025 3:13,VIP,1
9011440,EVT00041,B606050-1-256,1/28/2025 3:22,North,1
9011441,EVT00053,B606051-1-680,12/8/2024 3:50,North,1
9011442,EVT00004,B606051-2-515,12/5/2024 1:29,G2,1
9011443,EVT00001,B606052-1-303,3/20/2025 9:06,North,1
9011444,EVT00050,B606053-1-699,11/7/2024 9:16,G1,1
9011445,EVT00062,B606053-2-660,10/30/2024 23:58,G1,1
9011446,EVT00045,B606054-1-837,3/25/2025 13:47,G3,1
9011447,EVT00043,B606055-1-926,1/27/2025 13:50,G3,1
9011448,EVT00001,B606055-2-506,10/7/2024 6:38,G2,1
9011449,EVT00002,B606056-1-502,10/6/2024 14:21,G3,1
9011450,EVT00073,B606057-1-424,4/29/2025 22:22,G1,1
9011451,EVT00010,B606058-1-495,2/28/2025 16:26,G2,1
9011452,EVT00072,B606058-2-424,11/28/2024 1:15,G2,1
9011453,EVT00060,B606059-1-998,12/13/2024 6:55,G3,1
9011454,EVT00028,B606059-3-204,12/27/2024 18:44,North,1
9011455,EVT00018,B606060-1-841,1/2/2025 10:41,Club,1
9011456,EVT00013,B606061-1-657,12/1/2024 9:05,G2,1
9011457,EVT00045,B606062-1-791,3/4/2025 20:14,South,1
9011458,EVT00067,B606062-2-762,4/22/2025 13:16,G1,1
9011459,EVT00011,B606062-3-967,4/9/2025 22:49,South,1
9011460,EVT00010,B606063-1-510,1/14/2025 17:47,VIP,1
9011461,EVT00039,B606063-2-699,12/28/2024 18:03,South,1
9011462,EVT00061,B606063-3-972,1/19/2025 5:52,VIP,1
9011463,EVT00059,B606064-2-421,4/9/2025 12:53,North,1
9011464,EVT00029,B606065-1-974,12/17/2024 10:29,G3,1
9011465,EVT00015,B606065-2-748,2/26/2025 3:37,G3,1
9011466,EVT00002,B606066-1-526,12/31/2024 23:57,South,1
9011467,EVT00019,B606066-2-549,2/4/2025 17:58,G3,1
9011468,EVT00009,B606066-3-555,11/12/2024 16:37,G2,1
9011469,EVT00055,B606066-4-335,10/20/2024 3:36,G2,1
9011470,EVT00007,B606067-1-965,11/11/2024 6:15,North,1
9011471,EVT00011,B606067-2-422,1/12/2025 4:01,Club,1
9011472,EVT00034,B606067-3-735,3/29/2025 23:22,North,1
9011473,EVT00059,B606067-4-322,12/26/2024 21:08,North,1
9011474,EVT00002,B606068-1-437,1/13/2025 6:19,North,1
9011475,EVT00008,B606068-2-263,2/12/2025 2:09,North,1
9011476,EVT00008,B606069-1-308,10/6/2024 23:48,VIP,1
9011477,EVT00027,B606070-1-729,11/28/2024 14:08,G2,1
9011478,EVT00017,B606070-2-333,2/12/2025 11:01,G1,1
9011479,EVT00023,B606071-1-280,1/4/2025 22:00,North,1
9011480,EVT00007,B606071-2-260,2/19/2025 15:59,G1,1
9011481,EVT00008,B606071-3-723,11/9/2024 14:26,VIP,1
9011482,EVT00062,B606071-4-721,1/30/2025 15:20,G3,1
9011483,EVT00020,B606072-1-808,12/31/2024 3:10,Club,1
9011484,EVT00070,B606073-1-628,10/26/2024 14:07,South,1
9011485,EVT00039,B606073-2-314,11/25/2024 18:02,North,1
9011486,EVT00048,B606073-3-897,1/31/2025 3:48,G1,1
9011487,EVT00011,B606073-4-140,11/4/2024 10:47,G2,1
9011488,EVT00072,B606074-1-501,12/4/2024 17:31,G2,1
9011489,EVT00004,B606074-2-824,10/7/2024 15:12,South,1
9011490,EVT00011,B606075-1-880,10/13/2024 21:08,North,1
9011491,EVT00064,B606075-2-146,4/16/2025 12:25,Club,1
9011492,EVT00066,B606075-3-372,12/1/2024 3:22,G3,1
9011493,EVT00008,B606076-1-849,12/3/2024 13:55,VIP,1
9011494,EVT00021,B606076-2-265,4/2/2025 13:18,Club,1
9011495,EVT00013,B606076-3-257,4/28/2025 2:22,G2,1
9011496,EVT00009,B606077-1-238,3/8/2025 12:46,Club,1
9011497,EVT00033,B606078-1-893,4/18/2025 20:04,Club,1
9011498,EVT00065,B606079-1-470,10/30/2024 18:26,South,1
9011499,EVT00007,B606079-2-351,12/29/2024 10:42,G1,1
9011500,EVT00023,B606080-1-260,3/9/2025 17:01,North,1
9011501,EVT00048,B606080-2-292,12/11/2024 0:58,North,1
9011502,EVT00017,B606080-3-310,12/26/2024 9:18,VIP,1
9011503,EVT00078,B606081-1-789,3/27/2025 20:40,VIP,1
9011504,EVT00055,B606082-1-531,4/8/2025 15:31,G1,1
9011505,EVT00041,B606083-1-155,11/5/2024 20:40,South,1
9011506,EVT00033,B606086-1-941,11/29/2024 23:39,Club,1
9011507,EVT00001,B606086-2-537,1/23/2025 6:26,G1,1
9011508,EVT00002,B606086-3-830,2/16/2025 5:50,VIP,1
9011509,EVT00034,B606086-4-302,4/5/2025 6:31,G3,1
9011510,EVT00014,B606087-1-834,4/21/2025 20:55,G3,1
9011511,EVT00068,B606087-2-804,1/10/2025 4:03,G2,1
9011512,EVT00016,B606087-3-479,1/7/2025 20:07,VIP,1
9011513,EVT00045,B606088-1-137,4/19/2025 0:59,South,1
9011514,EVT00004,B606088-2-262,1/14/2025 13:33,G2,1
9011515,EVT00059,B606089-1-453,12/19/2024 12:27,VIP,1
9011516,EVT00020,B606089-2-590,3/29/2025 0:35,Club,1
9011517,EVT00022,B606090-1-358,3/9/2025 10:54,G3,1
9011518,EVT00020,B606090-2-390,10/24/2024 21:54,G1,1
9011519,EVT00047,B606091-1-824,10/14/2024 5:13,G1,1
9011520,EVT00061,B606091-2-938,1/17/2025 19:23,Club,1
9011521,EVT00034,B606092-1-978,1/13/2025 6:55,Club,1
9011522,EVT00040,B606092-3-562,12/28/2024 23:40,G3,1
9011523,EVT00003,B606093-1-197,2/11/2025 2:57,South,1
9011524,EVT00057,B606093-2-395,10/13/2024 12:18,Club,1
9011525,EVT00067,B606094-1-890,2/26/2025 12:07,G2,1
9011526,EVT00043,B606094-2-109,11/21/2024 10:10,G3,1
9011527,EVT00056,B606094-3-863,4/29/2025 16:25,North,1
9011528,EVT00076,B606095-1-209,1/29/2025 16:56,VIP,1
9011529,EVT00073,B606095-2-127,11/6/2024 22:13,G1,1
9011530,EVT00018,B606095-3-504,11/27/2024 3:41,G1,1
9011531,EVT00043,B606095-4-228,1/2/2025 8:59,G2,1
9011532,EVT00070,B606095-5-861,10/21/2024 3:14,G3,1
9011533,EVT00054,B606095-6-641,12/25/2024 16:26,North,1
9011534,EVT00014,B606096-1-802,2/11/2025 8:51,Club,1
9011535,EVT00053,B606096-2-616,2/18/2025 0:03,Club,1
9011536,EVT00030,B606096-3-543,4/20/2025 15:42,G2,1
9011537,EVT00012,B606097-1-973,11/24/2024 8:12,VIP,1
9011538,EVT00071,B606097-2-890,12/3/2024 17:56,G1,1
9011539,EVT00043,B606097-4-584,4/26/2025 6:13,VIP,1
9011540,EVT00046,B606098-1-843,12/4/2024 15:53,VIP,1
9011541,EVT00034,B606099-1-974,1/23/2025 22:30,South,1
9011542,EVT00031,B606099-2-365,3/13/2025 4:55,South,1
9011543,EVT00041,B606100-1-893,1/19/2025 23:21,G3,1
9011544,EVT00007,B606100-2-593,10/21/2024 23:38,G2,1
9011545,EVT00035,B606100-3-816,4/4/2025 12:02,G2,1
9011546,EVT00011,B606101-1-163,1/15/2025 12:25,G3,1
9011547,EVT00039,B606102-1-213,3/9/2025 4:43,North,1
9011548,EVT00069,B606103-1-763,1/31/2025 11:02,G3,1
9011549,EVT00043,B606104-1-227,2/13/2025 14:49,Club,1
9011550,EVT00079,B606105-1-121,3/9/2025 13:38,Club,1
9011551,EVT00006,B606106-1-516,1/16/2025 9:07,G2,1
9011552,EVT00029,B606106-2-470,3/20/2025 20:45,G1,1
9011553,EVT00007,B606107-1-355,12/17/2024 12:10,G1,1
9011554,EVT00064,B606107-2-955,1/24/2025 18:49,G1,1
9011555,EVT00047,B606108-1-916,10/20/2024 13:42,North,1
9011556,EVT00072,B606108-3-735,4/30/2025 7:39,G2,1
9011557,EVT00058,B606108-4-402,1/16/2025 10:50,G1,1
9011558,EVT00003,B606109-1-687,12/12/2024 4:27,G1,1
9011559,EVT00069,B606109-2-274,11/21/2024 14:46,North,1
9011560,EVT00034,B606110-2-436,11/19/2024 18:25,North,1
9011561,EVT00066,B606110-3-997,11/14/2024 11:54,G3,1
9011562,EVT00020,B606110-4-125,12/1/2024 5:18,VIP,1
9011563,EVT00024,B606111-1-168,10/20/2024 10:41,North,1
9011564,EVT00037,B606112-1-321,11/19/2024 9:48,G2,1
9011565,EVT00021,B606112-2-852,1/19/2025 5:16,South,1
9011566,EVT00025,B606113-1-976,10/30/2024 15:23,South,1
9011567,EVT00066,B606113-2-133,12/16/2024 0:49,G3,1
9011568,EVT00037,B606114-1-201,3/10/2025 22:16,Club,1
9011569,EVT00003,B606115-2-709,1/4/2025 15:12,G3,1
9011570,EVT00055,B606116-1-111,2/11/2025 17:00,G2,1
9011571,EVT00022,B606117-1-762,3/13/2025 3:42,Club,1
9011572,EVT00005,B606118-1-702,10/27/2024 10:10,South,1
9011573,EVT00002,B606118-2-565,10/22/2024 1:40,Club,1
9011574,EVT00026,B606119-1-594,1/30/2025 19:47,G1,1
9011575,EVT00042,B606119-2-907,12/21/2024 9:58,North,1
9011576,EVT00063,B606120-1-504,12/7/2024 23:25,VIP,1
9011577,EVT00030,B606120-2-756,10/15/2024 21:03,G1,1
9011578,EVT00022,B606122-2-729,4/23/2025 12:06,South,1
9011579,EVT00052,B606123-1-507,11/23/2024 17:59,G1,1
9011580,EVT00069,B606123-2-246,2/27/2025 5:32,G1,1
9011581,EVT00001,B606124-1-141,2/11/2025 8:53,VIP,1
9011582,EVT00012,B606124-2-398,3/25/2025 20:55,South,1
9011583,EVT00080,B606125-1-830,12/19/2024 18:28,North,1
9011584,EVT00067,B606125-2-159,12/2/2024 8:01,G1,1
9011585,EVT00075,B606126-1-457,12/23/2024 0:16,G3,1
9011586,EVT00018,B606126-2-668,1/8/2025 23:03,VIP,1
9011587,EVT00070,B606127-1-774,11/30/2024 17:41,G3,1
9011588,EVT00071,B606127-2-397,11/9/2024 19:56,G1,1
9011589,EVT00005,B606127-3-444,4/27/2025 22:26,G2,1
9011590,EVT00006,B606127-4-882,1/30/2025 7:52,Club,1
9011591,EVT00038,B606128-1-473,11/5/2024 11:16,North,1
9011592,EVT00035,B606128-2-552,4/5/2025 11:41,G1,1
9011593,EVT00020,B606128-3-565,11/18/2024 2:12,G1,1
9011594,EVT00051,B606129-1-219,12/3/2024 7:47,VIP,1
9011595,EVT00019,B606130-1-144,4/1/2025 2:06,North,1
9011596,EVT00072,B606130-2-731,4/3/2025 12:47,South,1
9011597,EVT00067,B606131-1-160,12/28/2024 13:00,G3,1
9011598,EVT00074,B606132-1-289,3/11/2025 21:30,Club,1
9011599,EVT00048,B606133-1-769,11/15/2024 8:52,South,1
9011600,EVT00050,B606133-2-620,3/27/2025 21:14,VIP,1
9011601,EVT00017,B606133-3-752,11/13/2024 18:52,Club,1
9011602,EVT00050,B606134-1-536,11/8/2024 17:21,G1,1
9011603,EVT00066,B606134-3-552,3/30/2025 12:41,North,1
9011604,EVT00080,B606135-1-180,1/28/2025 19:14,G1,1
9011605,EVT00022,B606135-2-337,11/11/2024 22:46,G2,1
9011606,EVT00080,B606135-3-987,2/12/2025 1:34,G2,1
9011607,EVT00055,B606136-1-664,12/3/2024 11:33,VIP,1
9011608,EVT00002,B606136-2-648,12/17/2024 14:35,North,1
9011609,EVT00029,B606136-3-662,3/15/2025 16:49,South,1
9011610,EVT00072,B606137-1-834,1/11/2025 15:01,G2,1
9011611,EVT00079,B606137-2-125,1/26/2025 22:06,G3,1
9011612,EVT00069,B606138-1-774,2/18/2025 3:22,South,1
9011613,EVT00079,B606139-1-275,1/4/2025 18:39,G1,1
9011614,EVT00001,B606139-2-499,10/29/2024 4:46,VIP,1
9011615,EVT00016,B606140-1-440,12/14/2024 18:04,Club,1
9011616,EVT00014,B606140-2-427,4/4/2025 20:37,South,1
9011617,EVT00009,B606142-1-651,10/6/2024 2:29,Club,1
9011618,EVT00066,B606143-1-978,2/5/2025 2:49,Club,1
9011619,EVT00042,B606143-2-419,12/13/2024 22:17,North,1
9011620,EVT00008,B606143-3-921,4/1/2025 1:04,South,1
9011621,EVT00066,B606144-1-150,10/16/2024 6:43,G3,1
9011622,EVT00068,B606144-2-641,10/27/2024 10:37,G2,1
9011623,EVT00033,B606145-1-880,10/22/2024 11:07,G1,1
9011624,EVT00057,B606146-1-663,10/24/2024 7:23,South,1
9011625,EVT00019,B606146-2-532,12/24/2024 6:52,G1,1
9011626,EVT00033,B606147-2-376,10/27/2024 7:21,VIP,1
9011627,EVT00078,B606148-1-330,11/10/2024 23:46,South,1
9011628,EVT00052,B606148-2-773,1/23/2025 4:58,G2,1
9011629,EVT00017,B606148-3-828,11/14/2024 19:16,G1,1
9011630,EVT00039,B606149-1-254,11/17/2024 2:40,G3,1
9011631,EVT00079,B606150-1-834,3/6/2025 19:50,Club,1
9011632,EVT00008,B606150-2-879,4/15/2025 7:13,South,1
9011633,EVT00005,B606151-1-753,4/14/2025 16:45,G2,1
9011634,EVT00052,B606151-2-580,2/19/2025 16:25,Club,1
9011635,EVT00021,B606151-3-796,10/28/2024 5:04,Club,1
9011636,EVT00035,B606152-1-787,2/4/2025 20:08,G2,1
9011637,EVT00024,B606152-2-495,3/10/2025 11:16,G3,1
9011638,EVT00049,B606153-1-578,2/6/2025 6:08,G2,1
9011639,EVT00043,B606154-1-482,12/10/2024 18:06,G3,1
9011640,EVT00004,B606154-2-139,12/4/2024 16:12,G3,1
9011641,EVT00022,B606155-1-641,10/8/2024 15:19,South,1
9011642,EVT00072,B606156-1-408,12/6/2024 7:00,South,1
9011643,EVT00051,B606156-2-460,1/17/2025 0:24,VIP,1
9011644,EVT00048,B606156-3-570,12/15/2024 0:17,G2,1
9011645,EVT00001,B606156-4-690,12/16/2024 10:32,South,1
9011646,EVT00057,B606157-1-277,3/9/2025 4:53,Club,1
9011647,EVT00079,B606158-1-670,12/11/2024 9:25,G3,1
9011648,EVT00036,B606159-1-973,10/10/2024 13:40,VIP,0
9011649,EVT00040,B606159-2-740,11/24/2024 8:25,G2,1
9011650,EVT00042,B606160-1-349,11/9/2024 14:51,G1,1
9011651,EVT00046,B606160-3-124,4/27/2025 18:50,G2,1
9011652,EVT00079,B606162-1-749,2/27/2025 12:42,G3,1
9011653,EVT00030,B606163-1-633,12/26/2024 22:41,VIP,1
9011654,EVT00027,B606163-2-217,11/2/2024 12:04,VIP,1
9011655,EVT00065,B606164-1-105,3/14/2025 8:07,G3,1
9011656,EVT00068,B606165-1-364,2/5/2025 11:37,G3,1
9011657,EVT00031,B606165-2-267,10/19/2024 4:33,North,1
9011658,EVT00017,B606166-1-971,4/22/2025 17:18,North,1
9011659,EVT00005,B606167-1-303,4/9/2025 22:09,South,1
9011660,EVT00057,B606168-1-618,10/27/2024 23:56,South,1
9011661,EVT00031,B606168-2-277,12/21/2024 13:07,G2,1
9011662,EVT00047,B606169-1-618,11/24/2024 5:57,G3,1
9011663,EVT00017,B606170-2-746,10/9/2024 23:55,G1,1
9011664,EVT00008,B606171-1-755,3/14/2025 19:08,G2,1
9011665,EVT00049,B606171-2-961,10/25/2024 22:08,South,1
9011666,EVT00005,B606171-3-611,12/28/2024 22:59,G3,1
9011667,EVT00057,B606172-1-904,2/17/2025 1:34,North,1
9011668,EVT00027,B606173-1-501,1/26/2025 17:04,G3,1
9011669,EVT00037,B606173-2-549,2/7/2025 9:16,North,1
9011670,EVT00053,B606173-3-336,4/1/2025 20:30,G2,1
9011671,EVT00065,B606174-1-535,10/2/2024 16:23,North,1
9011672,EVT00052,B606174-2-128,11/2/2024 23:10,Club,1
9011673,EVT00042,B606174-3-998,11/2/2024 18:25,South,1
9011674,EVT00055,B606175-1-107,1/14/2025 8:28,VIP,1
9011675,EVT00048,B606175-2-674,10/29/2024 10:35,G1,1
9011676,EVT00073,B606175-3-239,2/7/2025 6:23,South,1
9011677,EVT00011,B606176-1-888,11/23/2024 1:54,G1,1
9011678,EVT00020,B606176-2-694,2/4/2025 3:12,Club,1
9011679,EVT00064,B606177-1-179,11/26/2024 3:20,G2,1
9011680,EVT00039,B606178-1-451,2/11/2025 15:06,North,1
9011681,EVT00009,B606179-1-253,1/19/2025 8:39,VIP,1
9011682,EVT00064,B606180-1-921,4/26/2025 10:38,North,1
9011683,EVT00006,B606180-2-351,3/11/2025 2:11,North,1
9011684,EVT00049,B606180-3-578,11/25/2024 1:48,G1,1
9011685,EVT00022,B606181-1-117,10/7/2024 3:21,G1,1
9011686,EVT00060,B606182-1-445,3/1/2025 4:46,VIP,1
9011687,EVT00026,B606183-2-310,11/20/2024 14:26,Club,1
9011688,EVT00076,B606184-1-573,3/15/2025 2:06,G3,1
9011689,EVT00051,B606184-2-356,1/29/2025 1:16,G2,1
9011690,EVT00043,B606184-3-710,2/23/2025 7:15,G2,1
9011691,EVT00007,B606185-1-441,2/15/2025 9:37,South,1
9011692,EVT00064,B606185-2-865,10/12/2024 9:24,VIP,1
9011693,EVT00069,B606185-3-531,10/4/2024 6:57,G1,1
9011694,EVT00065,B606186-1-556,10/10/2024 1:14,G1,1
9011695,EVT00012,B606186-2-675,2/20/2025 18:56,G1,1
9011696,EVT00052,B606187-1-486,2/7/2025 23:38,G2,1
9011697,EVT00037,B606187-2-700,4/26/2025 6:27,South,1
9011698,EVT00022,B606187-3-722,1/31/2025 21:20,G2,1
9011699,EVT00010,B606187-4-304,10/22/2024 17:23,North,1
9011700,EVT00006,B606188-1-563,10/18/2024 1:28,North,1
9011701,EVT00075,B606188-2-538,12/26/2024 9:38,G1,1
9011702,EVT00029,B606189-2-214,3/10/2025 0:16,G3,1
9011703,EVT00006,B606190-1-868,10/14/2024 10:20,South,1
9011704,EVT00064,B606190-2-393,1/17/2025 11:39,South,1
9011705,EVT00002,B606191-1-236,4/8/2025 0:28,South,1
9011706,EVT00026,B606192-1-874,3/15/2025 1:27,Club,1
9011707,EVT00060,B606193-1-993,3/21/2025 6:57,VIP,1
9011708,EVT00014,B606194-1-364,1/19/2025 20:38,South,1
9011709,EVT00071,B606195-1-164,12/8/2024 18:21,South,1
9011710,EVT00025,B606196-1-905,11/27/2024 17:10,G2,1
9011711,EVT00055,B606196-2-173,1/10/2025 4:08,North,1
9011712,EVT00003,B606197-2-586,11/24/2024 7:21,G1,1
9011713,EVT00037,B606198-1-156,12/29/2024 5:28,South,1
9011714,EVT00065,B606198-2-891,4/9/2025 5:47,G3,1
9011715,EVT00063,B606198-3-926,4/12/2025 16:15,G1,1
9011716,EVT00073,B606198-4-201,3/31/2025 12:23,South,1
9011717,EVT00075,B606199-1-415,1/16/2025 13:36,South,1
9011718,EVT00037,B606199-2-686,11/24/2024 13:41,South,1
9011719,EVT00064,B606199-3-877,12/30/2024 8:03,Club,1
9011720,EVT00069,B606200-1-941,10/31/2024 8:15,G2,1
9011721,EVT00071,B606200-2-450,3/19/2025 12:40,North,1
9011722,EVT00038,B606200-3-323,3/28/2025 20:39,VIP,1
9011723,EVT00007,B606201-1-873,1/2/2025 5:51,Club,1
9011724,EVT00073,B606201-2-116,1/22/2025 21:35,South,1
9011725,EVT00027,B606201-3-137,2/26/2025 0:24,Club,1
9011726,EVT00023,B606202-1-414,1/18/2025 0:43,VIP,1
9011727,EVT00065,B606202-2-533,11/30/2024 13:13,G1,1
9011728,EVT00075,B606203-1-368,1/6/2025 0:37,South,1
9011729,EVT00026,B606203-3-255,3/25/2025 10:27,South,1
9011730,EVT00030,B606203-4-119,4/12/2025 6:25,G2,1
9011731,EVT00028,B606204-2-462,12/19/2024 16:46,North,1
9011732,EVT00001,B606205-1-679,12/3/2024 11:13,G3,1
9011733,EVT00015,B606206-1-620,1/3/2025 4:38,G1,1
9011734,EVT00039,B606206-2-288,12/2/2024 21:50,G1,1
9011735,EVT00017,B606207-1-792,2/2/2025 1:58,Club,1
9011736,EVT00044,B606208-1-248,2/21/2025 4:49,G2,1
9011737,EVT00029,B606208-2-449,11/2/2024 19:04,North,1
9011738,EVT00051,B606209-1-682,1/18/2025 15:11,G1,1
9011739,EVT00017,B606209-2-863,4/2/2025 14:23,VIP,1
9011740,EVT00006,B606209-3-269,1/14/2025 4:39,G2,1
9011741,EVT00080,B606210-1-301,3/4/2025 21:37,G2,1
9011742,EVT00010,B606210-2-561,10/7/2024 22:23,North,1
9011743,EVT00074,B606211-1-963,10/31/2024 11:58,VIP,1
9011744,EVT00007,B606211-2-564,3/15/2025 19:45,G3,1
9011745,EVT00051,B606213-1-356,2/20/2025 14:07,North,1
9011746,EVT00002,B606214-1-481,4/17/2025 3:00,VIP,1
9011747,EVT00078,B606214-2-982,4/24/2025 9:25,VIP,1
9011748,EVT00066,B606215-1-342,11/16/2024 21:04,G1,1
9011749,EVT00014,B606216-1-993,2/14/2025 10:51,Club,1
9011750,EVT00031,B606217-1-979,12/26/2024 11:23,G1,1
9011751,EVT00065,B606218-1-433,12/31/2024 1:18,North,1
9011752,EVT00076,B606218-2-821,1/9/2025 5:04,VIP,1
9011753,EVT00016,B606219-1-169,3/13/2025 10:16,G1,1
9011754,EVT00001,B606220-1-158,10/15/2024 10:10,G3,1
9011755,EVT00032,B606220-2-199,3/23/2025 19:30,VIP,1
9011756,EVT00009,B606221-1-797,3/2/2025 3:17,North,1
9011757,EVT00019,B606222-1-799,10/8/2024 8:22,G1,1
9011758,EVT00007,B606223-1-400,1/1/2025 2:25,G3,0
9011759,EVT00076,B606224-2-680,11/20/2024 22:03,G1,1
9011760,EVT00069,B606224-3-446,12/23/2024 13:04,South,1
9011761,EVT00064,B606225-1-206,11/11/2024 21:41,VIP,1
9011762,EVT00061,B606226-1-652,2/23/2025 19:22,South,1
9011763,EVT00030,B606226-2-576,12/17/2024 10:18,South,1
9011764,EVT00034,B606226-3-791,10/4/2024 5:34,South,1
9011765,EVT00079,B606227-1-884,10/22/2024 21:32,VIP,1
9011766,EVT00071,B606227-2-126,4/28/2025 18:41,North,1
9011767,EVT00049,B606228-1-815,2/26/2025 22:38,G3,1
9011768,EVT00068,B606228-2-158,3/25/2025 23:31,G1,1
9011769,EVT00059,B606229-1-927,3/21/2025 1:32,VIP,1
9011770,EVT00080,B606230-1-557,12/10/2024 7:11,Club,1
9011771,EVT00017,B606231-1-356,10/12/2024 12:10,G2,1
9011772,EVT00041,B606231-2-872,12/15/2024 2:02,G3,1
9011773,EVT00038,B606232-1-404,1/19/2025 11:46,VIP,1
9011774,EVT00031,B606232-2-588,3/12/2025 18:53,G1,1
9011775,EVT00021,B606233-1-493,4/5/2025 21:35,North,1
9011776,EVT00013,B606235-1-890,4/5/2025 4:42,G2,1
9011777,EVT00017,B606235-2-168,2/22/2025 7:59,Club,1
9011778,EVT00063,B606236-1-366,10/2/2024 21:59,G3,1
9011779,EVT00006,B606236-2-788,10/3/2024 10:57,South,1
9011780,EVT00067,B606237-1-261,10/27/2024 12:28,Club,1
9011781,EVT00065,B606237-2-421,1/8/2025 19:00,G3,1
9011782,EVT00026,B606238-1-207,3/9/2025 18:27,G3,1
9011783,EVT00027,B606240-1-960,4/29/2025 18:00,G1,1
9011784,EVT00052,B606240-2-538,3/10/2025 6:03,Club,1
9011785,EVT00052,B606241-1-902,12/7/2024 7:19,Club,0
9011786,EVT00069,B606241-2-572,11/19/2024 11:04,South,1
9011787,EVT00039,B606241-3-164,4/10/2025 14:32,North,1
9011788,EVT00072,B606243-1-497,1/26/2025 18:46,G2,1
9011789,EVT00007,B606244-1-520,3/17/2025 1:58,North,1
9011790,EVT00014,B606244-2-908,12/24/2024 23:15,South,1
9011791,EVT00060,B606245-1-252,2/9/2025 23:36,North,1
9011792,EVT00069,B606246-2-409,12/28/2024 3:46,G3,1
9011793,EVT00011,B606247-1-145,3/7/2025 18:01,Club,1
9011794,EVT00018,B606247-2-392,1/5/2025 18:09,G2,1
9011795,EVT00027,B606248-1-599,2/8/2025 11:53,South,1
9011796,EVT00005,B606248-2-789,4/10/2025 17:10,North,1
9011797,EVT00050,B606249-1-519,11/3/2024 9:01,G1,1
9011798,EVT00031,B606250-1-780,12/21/2024 23:07,G1,1
9011799,EVT00029,B606250-2-764,12/19/2024 19:57,VIP,1
9011800,EVT00004,B606250-3-425,2/12/2025 19:11,G1,0
9011801,EVT00028,B606250-4-650,3/31/2025 7:08,South,1
9011802,EVT00057,B606251-1-940,2/7/2025 8:26,G2,1
9011803,EVT00031,B606251-2-312,3/12/2025 17:14,Club,1
9011804,EVT00017,B606251-3-141,3/31/2025 16:17,South,1
9011805,EVT00016,B606252-1-878,10/12/2024 16:56,G3,1
9011806,EVT00073,B606253-1-189,11/6/2024 5:59,North,1
9011807,EVT00035,B606253-2-312,3/29/2025 19:12,G3,1
9011808,EVT00035,B606254-1-895,3/9/2025 3:03,G2,1
9011809,EVT00043,B606255-1-455,4/30/2025 4:35,G3,1
