ItemId,OrdId,EvtId,TktType,Sect,Rw,Seat,Price,Barcode
7012739,606167,EVT00005,single,102,E,1,123.09,B606167-1-303
7012740,606168,EVT00057,single,103,B,30,16.91,B606168-1-618
7012741,606168,EVT00031,vip,102,A,6,7.9,B606168-2-277
7012742,606169,EVT00047,youth,GA,E,,234.74,B606169-1-618
7012743,606170,EVT00078,single,106,B,28,234.07,B606170-1-889
7012744,606170,EVT00017,comp,104,C,16,0,B606170-2-746
7012745,606171,EVT00008,single,101,B,8,39.3,B606171-1-755
7012746,606171,EVT00049,single,106,A,28,50.1,B606171-2-961
7012747,606171,EVT00005,single,102,C,23,16.47,B606171-3-611
7012748,606172,EVT00057,youth,106,A,15,28.31,B606172-1-904
7012749,606173,EVT00027,season,,,24,97.6,B606173-1-501
7012750,606173,EVT00037,vip,105,E,30,36.19,B606173-2-549
7012751,606173,EVT00053,season,,D,14,40,B606173-3-336
7012752,606174,EVT00065,season,102,,23,17.43,B606174-1-535
7012753,606174,EVT00052,single,104,B,23,49.48,B606174-2-128
7012754,606174,EVT00042,single,106,C,22,53.87,B606174-3-998
7012755,606175,EVT00055,single,103,B,18,46.96,B606175-1-107
7012756,606175,EVT00048,single,,,5,111.91,B606175-2-674
7012757,606175,EVT00073,comp,104,B,3,0,B606175-3-239
7012758,606176,EVT00011,single,101,E,22,5.68,B606176-1-888
7012759,606176,EVT00020,single,101,D,8,33.14,B606176-2-694
7012760,606177,EVT00064,single,105,E,5,192.74,B606177-1-179
7012761,606178,EVT00039,single,104,,10,23.3,B606178-1-451
7012762,606178,EVT00077,youth,103,D,29,21.45,B606178-2-802
7012763,606179,EVT00009,single,105,A,11,248.47,B606179-1-253
7012764,606180,EVT00064,single,101,A,14,74.66,B606180-1-921
7012765,606180,EVT00006,single,GA,A,,25.56,B606180-2-351
7012766,606180,EVT00049,single,105,A,7,59.8,B606180-3-578
7012767,606181,EVT00022,single,GA,E,,81.88,B606181-1-117
7012768,606181,EVT00010,single,102,B,22,20.51,B606181-2-739
7012769,606182,EVT00060,single,101,B,19,231.11,B606182-1-445
7012770,606183,EVT00046,comp,,,18,0,B606183-1-330
7012771,606183,EVT00026,youth,105,E,27,60.99,B606183-2-310
7012772,606184,EVT00076,season,104,E,7,5.81,B606184-1-573
7012773,606184,EVT00051,single,GA,E,,9.48,B606184-2-356
7012774,606184,EVT00043,vip,103,A,13,13,B606184-3-710
7012775,606185,EVT00007,single,102,B,26,37.72,B606185-1-441
7012776,606185,EVT00064,youth,106,E,30,34.2,B606185-2-865
7012777,606185,EVT00069,single,103,D,9,27.05,B606185-3-531
7012778,606186,EVT00065,single,,B,27,26.04,B606186-1-556
7012779,606186,EVT00012,single,,D,7,38.56,B606186-2-675
7012780,606187,EVT00052,single,GA,D,,16.58,B606187-1-486
7012781,606187,EVT00037,youth,103,E,22,3.31,B606187-2-700
7012782,606187,EVT00022,single,106,B,4,11.12,B606187-3-722
7012783,606187,EVT00010,single,103,D,26,4.92,B606187-4-304
7012784,606188,EVT00006,single,,,25,128.34,B606188-1-563
7012785,606188,EVT00075,vip,101,E,13,116.84,B606188-2-538
7012786,606189,EVT00055,single,101,D,1,5.15,B606189-1-685
7012787,606189,EVT00029,single,GA,E,,32.73,B606189-2-214
7012788,606190,EVT00006,single,103,,24,57.78,B606190-1-868
7012789,606190,EVT00064,vip,,,27,43.75,B606190-2-393
7012790,606190,EVT00002,single,105,D,29,39.78,B606190-3-475
7012791,606191,EVT00002,single,102,,19,88.28,B606191-1-236
7012792,606191,EVT00057,single,105,B,20,148.05,B606191-2-906
7012793,606192,EVT00026,single,106,E,10,47.59,B606192-1-874
7012794,606193,EVT00060,vip,GA,,,66.82,B606193-1-993
7012795,606194,EVT00014,single,101,A,4,54.37,B606194-1-364
7012796,606195,EVT00071,single,106,B,28,188.28,B606195-1-164
7012797,606196,EVT00025,single,GA,C,,20.42,B606196-1-905
7012798,606196,EVT00055,single,106,A,7,43.1,B606196-2-173
7012799,606197,EVT00061,single,GA,D,,84.09,B606197-1-225
7012800,606197,EVT00003,single,105,C,25,149.96,B606197-2-586
7012801,606198,EVT00037,single,102,,17,66.33,B606198-1-156
7012802,606198,EVT00065,single,101,,12,30.32,B606198-2-891
7012803,606198,EVT00063,comp,105,D,2,0,B606198-3-926
7012804,606198,EVT00073,single,105,E,20,147.35,B606198-4-201
7012805,606199,EVT00075,single,104,A,19,59.49,B606199-1-415
7012806,606199,EVT00037,single,102,B,28,63.46,B606199-2-686
7012807,606199,EVT00064,single,106,E,24,49.36,B606199-3-877
7012808,606200,EVT00069,season,103,B,17,76.65,B606200-1-941
7012809,606200,EVT00071,single,GA,C,,85.75,B606200-2-450
7012810,606200,EVT00038,season,101,,15,17.33,B606200-3-323
7012811,606201,EVT00007,single,101,E,6,84.15,B606201-1-873
7012812,606201,EVT00073,single,102,C,6,39.61,B606201-2-116
7012813,606201,EVT00027,single,103,B,3,70.18,B606201-3-137
7012814,606202,EVT00023,youth,104,C,30,96.63,B606202-1-414
7012815,606202,EVT00065,vip,105,A,6,106.1,B606202-2-533
7012816,606203,EVT00075,comp,103,C,16,0,B606203-1-368
7012817,606203,EVT00025,single,101,D,14,20.6,B606203-2-611
7012818,606203,EVT00026,single,101,C,15,84.72,B606203-3-255
7012819,606203,EVT00030,single,104,E,15,68.45,B606203-4-119
7012820,606204,EVT00041,youth,GA,B,,81.73,B606204-1-556
7012821,606204,EVT00028,single,102,C,10,89.94,B606204-2-462
7012822,606205,EVT00001,youth,GA,,,203.35,B606205-1-679
7012823,606206,EVT00015,comp,105,,16,0,B606206-1-620
7012824,606206,EVT00039,single,,A,25,119.6,B606206-2-288
7012825,606207,EVT00017,single,,D,15,96.65,B606207-1-792
7012826,606208,EVT00044,single,101,E,21,25.06,B606208-1-248
7012827,606208,EVT00029,single,106,A,18,60.43,B606208-2-449
7012828,606209,EVT00051,season,103,C,9,18.91,B606209-1-682
7012829,606209,EVT00017,comp,,B,5,0,B606209-2-863
7012830,606209,EVT00006,single,102,B,18,15.49,B606209-3-269
7012831,606210,EVT00080,single,104,C,16,82.63,B606210-1-301
7012832,606210,EVT00010,single,104,D,22,30.71,B606210-2-561
7012833,606211,EVT00074,vip,106,E,18,138.94,B606211-1-963
7012834,606211,EVT00007,single,103,E,19,87.3,B606211-2-564
7012835,606212,EVT00016,single,,C,4,240.76,B606212-1-376
7012836,606213,EVT00051,single,102,B,21,134.76,B606213-1-356
7012837,606214,EVT00002,single,GA,A,,71.43,B606214-1-481
7012838,606214,EVT00078,vip,104,,13,107.52,B606214-2-982
7012839,606215,EVT00066,vip,,A,22,242.7,B606215-1-342
7012840,606216,EVT00014,single,105,D,21,124.59,B606216-1-993
7012841,606217,EVT00031,season,102,B,12,42.55,B606217-1-979
7012842,606217,EVT00068,season,101,E,13,66.08,B606217-2-242
7012843,606218,EVT00065,season,105,E,25,83.34,B606218-1-433
7012844,606218,EVT00076,single,101,E,11,80.53,B606218-2-821
7012845,606219,EVT00016,single,,,13,65.66,B606219-1-169
7012846,606220,EVT00001,single,,D,19,8.49,B606220-1-158
7012847,606220,EVT00032,single,101,A,14,17.28,B606220-2-199
7012848,606221,EVT00009,single,GA,,,194.41,B606221-1-797
7012849,606222,EVT00019,single,105,D,13,137.17,B606222-1-799
7012850,606223,EVT00007,single,104,C,11,147.52,B606223-1-400
7012851,606224,EVT00056,single,104,A,6,34.31,B606224-1-240
7012852,606224,EVT00076,single,GA,D,,90.59,B606224-2-680
7012853,606224,EVT00069,single,104,,21,25.47,B606224-3-446
7012854,606224,EVT00036,single,GA,A,,12.98,B606224-4-900
7012855,606225,EVT00064,single,,B,28,60.28,B606225-1-206
7012856,606226,EVT00061,single,105,,11,41.8,B606226-1-652
7012857,606226,EVT00030,single,106,C,7,42.36,B606226-2-576
7012858,606226,EVT00034,single,102,E,30,41.31,B606226-3-791
7012859,606227,EVT00079,single,106,D,26,22.75,B606227-1-884
7012860,606227,EVT00071,single,103,E,20,23.69,B606227-2-126
7012861,606227,EVT00067,single,106,E,27,33.78,B606227-3-581
7012862,606228,EVT00049,single,104,C,23,17.86,B606228-1-815
7012863,606228,EVT00068,single,105,C,29,23.93,B606228-2-158
7012864,606229,EVT00059,single,104,,13,31.15,B606229-1-927
7012865,606230,EVT00080,youth,102,C,10,73.49,B606230-1-557
7012866,606231,EVT00017,season,,A,22,72.93,B606231-1-356
7012867,606231,EVT00041,single,105,D,3,43.64,B606231-2-872
7012868,606232,EVT00038,single,,B,6,9.29,B606232-1-404
7012869,606232,EVT00031,single,105,B,24,17.43,B606232-2-588
7012870,606233,EVT00021,single,GA,E,,215.18,B606233-1-493
7012871,606234,EVT00020,single,103,D,24,214.91,B606234-1-510
7012872,606235,EVT00013,single,106,A,29,16.47,B606235-1-890
7012873,606235,EVT00017,single,104,A,13,10.62,B606235-2-168
7012874,606236,EVT00063,single,,B,15,134.99,B606236-1-366
7012875,606236,EVT00006,single,104,E,10,20.12,B606236-2-788
7012876,606237,EVT00067,single,103,B,18,50.25,B606237-1-261
7012877,606237,EVT00065,single,106,A,4,55.65,B606237-2-421
7012878,606238,EVT00026,single,103,,16,25.38,B606238-1-207
7012879,606238,EVT00066,single,103,A,19,126.6,B606238-2-716
7012880,606239,EVT00078,single,101,D,24,138.52,B606239-1-420
7012881,606239,EVT00042,single,,A,8,97.87,B606239-2-457
7012882,606240,EVT00027,single,GA,D,,189.93,B606240-1-960
7012883,606240,EVT00052,single,,D,4,42.2,B606240-2-538
7012884,606241,EVT00052,youth,GA,C,,57.42,B606241-1-902
7012885,606241,EVT00069,single,101,B,2,40.01,B606241-2-572
7012886,606241,EVT00039,single,,C,4,38.38,B606241-3-164
7012887,606242,EVT00036,vip,105,A,18,85.52,B606242-1-923
7012888,606242,EVT00049,single,,B,25,107.97,B606242-2-685
7012889,606243,EVT00072,single,105,D,9,181.74,B606243-1-497
7012890,606244,EVT00007,single,101,A,29,38.06,B606244-1-520
7012891,606244,EVT00014,single,106,C,16,155.72,B606244-2-908
7012892,606245,EVT00060,single,GA,E,,16.3,B606245-1-252
7012893,606246,EVT00039,single,106,A,8,30.86,B606246-1-394
7012894,606246,EVT00069,single,104,E,28,40.82,B606246-2-409
7012895,606247,EVT00011,comp,102,E,22,0,B606247-1-145
7012896,606247,EVT00018,youth,GA,A,,135.97,B606247-2-392
7012897,606248,EVT00027,single,106,E,24,20.58,B606248-1-599
7012898,606248,EVT00005,single,105,C,14,64.54,B606248-2-789
7012899,606249,EVT00050,vip,102,E,8,162.26,B606249-1-519
7012900,606250,EVT00031,vip,103,A,29,12.12,B606250-1-780
7012901,606250,EVT00029,single,102,D,2,30.22,B606250-2-764
7012902,606250,EVT00004,youth,105,C,11,57.22,B606250-3-425
7012903,606250,EVT00028,youth,105,D,4,20.38,B606250-4-650
7012904,606251,EVT00057,single,104,B,3,32.98,B606251-1-940
7012905,606251,EVT00031,comp,105,E,11,0,B606251-2-312
7012906,606251,EVT00017,single,104,D,21,80.92,B606251-3-141
7012907,606252,EVT00016,youth,105,E,1,82.23,B606252-1-878
7012908,606253,EVT00073,single,101,C,1,36.99,B606253-1-189
7012909,606253,EVT00035,single,101,C,14,22.18,B606253-2-312
7012910,606254,EVT00035,single,,,14,98.77,B606254-1-895
7012911,606255,EVT00043,single,,,26,22.92,B606255-1-455
7012912,606255,EVT00021,single,105,D,3,73.53,B606255-2-974
7012913,606255,EVT00079,vip,GA,C,,125.05,B606255-3-253
7012914,606256,EVT00060,single,103,B,17,25.56,B606256-1-772
7012915,606256,EVT00001,youth,101,E,11,12.97,B606256-2-477
7012916,606256,EVT00060,single,GA,D,,37.79,B606256-3-712
7012917,606257,EVT00061,single,102,E,7,169.34,B606257-1-987
7012918,606258,EVT00009,single,101,A,24,145.06,B606258-1-379
7012919,606259,EVT00079,single,106,B,6,26.88,B606259-1-684
7012920,606260,EVT00052,single,104,C,26,196.96,B606260-1-900
7012921,606261,EVT00039,youth,102,B,24,25.55,B606261-1-499
7012922,606261,EVT00024,season,,,23,19.22,B606261-2-697
7012923,606261,EVT00046,single,104,C,26,29.79,B606261-3-385
7012924,606261,EVT00063,single,GA,A,,27.21,B606261-4-195
7012925,606262,EVT00032,single,104,A,19,21.07,B606262-1-608
7012926,606262,EVT00038,single,102,C,28,19.06,B606262-2-735
7012927,606262,EVT00036,single,104,A,1,32.36,B606262-3-553
7012928,606262,EVT00048,single,,E,13,14.98,B606262-4-188
7012929,606263,EVT00070,single,,,6,87.2,B606263-1-256
7012930,606263,EVT00022,single,GA,,,52.55,B606263-2-302
7012931,606263,EVT00012,youth,104,C,5,71.66,B606263-3-445
7012932,606264,EVT00080,single,,E,19,16.01,B606264-1-207
7012933,606264,EVT00063,single,105,A,18,31.45,B606264-2-504
7012934,606265,EVT00058,single,106,,23,23.92,B606265-1-726
7012935,606265,EVT00020,single,106,A,19,28.21,B606265-2-627
7012936,606266,EVT00003,youth,102,,8,73.29,B606266-1-260
7012937,606266,EVT00053,single,,E,17,62.26,B606266-2-925
7012938,606266,EVT00011,single,103,D,21,74.76,B606266-3-918
7012939,606266,EVT00019,single,102,C,13,29.31,B606266-4-236
7012940,606267,EVT00066,single,106,D,4,44.15,B606267-1-615
7012941,606268,EVT00001,single,106,E,1,64.56,B606268-1-640
7012942,606269,EVT00051,youth,GA,A,,79.39,B606269-1-578
7012943,606270,EVT00025,single,104,A,18,229.43,B606270-1-950
7012944,606271,EVT00016,single,102,C,13,12,B606271-1-707
7012945,606271,EVT00072,single,103,A,15,32.39,B606271-2-653
7012946,606272,EVT00073,youth,104,A,26,56.7,B606272-1-987
7012947,606272,EVT00049,single,106,E,25,140.08,B606272-2-400
7012948,606273,EVT00029,single,106,A,8,246.42,B606273-1-495
7012949,606274,EVT00024,single,104,A,7,45.21,B606274-1-187
7012950,606275,EVT00022,single,103,C,4,207.51,B606275-1-824
7012951,606276,EVT00059,single,103,D,27,19.53,B606276-1-227
7012952,606276,EVT00004,single,106,,12,18.69,B606276-2-532
7012953,606277,EVT00053,youth,103,A,16,92.38,B606277-1-723
7012954,606277,EVT00009,single,104,B,14,53.23,B606277-2-583
7012955,606277,EVT00046,single,103,B,26,41.25,B606277-3-775
7012956,606278,EVT00020,single,102,B,22,86.36,B606278-1-955
7012957,606278,EVT00076,single,103,B,7,109.23,B606278-2-529
7012958,606278,EVT00076,youth,106,D,12,48.1,B606278-3-719
7012959,606279,EVT00039,single,103,E,23,104.44,B606279-1-880
7012960,606279,EVT00079,single,106,C,11,57.46,B606279-2-483
7012961,606279,EVT00048,single,103,B,18,36.16,B606279-3-923
7012962,606280,EVT00014,single,106,A,1,78.11,B606280-1-510
7012963,606280,EVT00064,single,102,C,4,74.37,B606280-2-157
7012964,606280,EVT00018,single,101,E,6,85.49,B606280-3-167
7012965,606281,EVT00009,single,,C,13,38.26,B606281-1-525
7012966,606281,EVT00051,single,105,D,22,29.51,B606281-2-896
7012967,606282,EVT00055,single,105,E,22,25.36,B606282-1-843
7012968,606282,EVT00028,single,GA,B,,32.11,B606282-2-928
7012969,606282,EVT00049,single,106,E,8,50.53,B606282-3-561
7012970,606282,EVT00004,single,101,D,15,45.89,B606282-4-938
7012971,606283,EVT00065,single,,E,4,117.82,B606283-1-712
7012972,606283,EVT00077,single,103,,11,45.7,B606283-2-566
7012973,606284,EVT00038,single,GA,E,,91.18,B606284-1-964
7012974,606285,EVT00001,single,106,D,19,235.06,B606285-1-753
7012975,606286,EVT00048,single,105,D,13,197.12,B606286-1-465
7012976,606287,EVT00044,youth,104,A,9,185.93,B606287-1-593
7012977,606287,EVT00028,youth,105,,16,63.25,B606287-2-189
7012978,606288,EVT00022,single,104,C,1,16.58,B606288-1-801
7012979,606288,EVT00063,season,103,,2,7.04,B606288-2-538
7012980,606289,EVT00004,youth,103,A,5,46.67,B606289-1-989
7012981,606290,EVT00043,single,102,C,25,244.86,B606290-1-495
7012982,606291,EVT00051,vip,,A,26,61.05,B606291-1-309
7012983,606291,EVT00010,single,101,C,3,23.53,B606291-2-291
7012984,606292,EVT00033,single,102,A,27,-51.44,B606292-1-401
7012985,606292,EVT00050,single,101,B,27,-25.05,B606292-2-857
7012986,606292,EVT00043,youth,103,A,16,-45.12,B606292-3-715
7012987,606293,EVT00057,single,102,D,20,81.45,B606293-1-543
7012988,606293,EVT00055,single,102,C,25,67.84,B606293-2-995
7012989,606294,EVT00031,season,103,B,4,27.04,B606294-1-697
7012990,606294,EVT00077,vip,106,A,16,95.96,B606294-2-962
7012991,606294,EVT00071,season,105,B,3,37.44,B606294-3-421
7012992,606294,EVT00020,single,104,C,17,84.35,B606294-4-718
7012993,606295,EVT00015,youth,,,26,218.27,B606295-1-257
7012994,606296,EVT00059,youth,101,A,22,55.13,B606296-1-709
7012995,606296,EVT00003,single,,A,19,20.87,B606296-2-668
7012996,606296,EVT00027,single,104,,7,55.14,B606296-3-225
7012997,606297,EVT00057,season,106,A,13,16.17,B606297-1-643
7012998,606297,EVT00046,season,,B,30,27.58,B606297-2-525
7012999,606297,EVT00074,season,GA,A,,71.56,B606297-3-656
7013000,606297,EVT00006,season,102,A,21,25.99,B606297-4-371
7013001,606297,EVT00021,single,103,A,7,37.65,B606297-5-502
7013002,606297,EVT00068,season,105,A,24,55.86,B606297-6-792
7013003,606298,EVT00048,season,103,C,7,14.64,B606298-1-866
7013004,606298,EVT00046,single,GA,E,,16.88,B606298-2-297
7013005,606298,EVT00078,single,102,D,24,6.57,B606298-3-186
7013006,606298,EVT00065,season,102,,2,13.98,B606298-4-647
7013007,606299,EVT00001,season,,C,26,112.31,B606299-1-505
7013008,606300,EVT00033,single,103,,24,37.76,B606300-1-949
7013009,606300,EVT00051,single,,,29,121.43,B606300-2-877
7013010,606300,EVT00027,single,104,C,4,87.36,B606300-3-320
7013011,606301,EVT00005,single,103,E,12,11.07,B606301-1-212
7013012,606301,EVT00052,single,106,C,16,20.87,B606301-2-926
7013013,606301,EVT00035,single,101,A,3,33.34,B606301-3-181
7013014,606301,EVT00071,single,101,,21,30.63,B606301-4-603
7013015,606302,EVT00016,single,105,C,30,150.97,B606302-1-675
7013016,606302,EVT00003,single,GA,A,,27.78,B606302-2-627
7013017,606303,EVT00057,single,103,E,2,82.47,B606303-1-497
7013018,606303,EVT00057,youth,,C,13,140.52,B606303-2-242
7013019,606304,EVT00025,single,101,A,1,200.06,B606304-1-587
7013020,606305,EVT00055,season,103,A,11,18.18,B606305-1-754
7013021,606305,EVT00035,single,,C,22,22.29,B606305-2-681
7013022,606305,EVT00074,season,GA,C,,25.97,B606305-3-305
7013023,606305,EVT00072,season,104,D,22,26.09,B606305-4-818
7013024,606305,EVT00057,season,105,B,13,23.22,B606305-5-242
7013025,606306,EVT00018,vip,106,C,18,76.81,B606306-1-709
7013026,606306,EVT00041,single,104,B,28,44.99,B606306-2-752
7013027,606307,EVT00067,single,,B,6,52.21,B606307-1-244
7013028,606307,EVT00020,single,GA,,,62.98,B606307-2-332
7013029,606308,EVT00026,youth,105,B,23,113.21,B606308-1-397
7013030,606309,EVT00031,single,104,C,28,91.56,B606309-1-529
7013031,606310,EVT00017,single,101,E,21,91.55,B606310-1-937
7013032,606310,EVT00038,single,GA,,,38.24,B606310-2-638
7013033,606311,EVT00010,single,,C,22,62.43,B606311-1-556
7013034,606312,EVT00069,single,106,A,6,50.12,B606312-1-164
7013035,606312,EVT00016,vip,102,B,11,61.35,B606312-2-619
7013036,606312,EVT00003,single,103,B,7,34.08,B606312-3-934
7013037,606312,EVT00036,single,101,C,28,50.5,B606312-4-213
7013038,606313,EVT00036,single,101,A,22,49.45,B606313-1-552
7013039,606313,EVT00041,youth,102,,1,42.58,B606313-2-475
7013040,606314,EVT00040,youth,105,,15,182.53,B606314-1-468
7013041,606315,EVT00065,single,105,,9,63.98,B606315-1-520
7013042,606315,EVT00027,single,104,D,11,68.67,B606315-2-892
7013043,606316,EVT00005,single,103,E,4,44.65,B606316-1-652
7013044,606316,EVT00037,single,104,,26,119.75,B606316-2-765
7013045,606317,EVT00065,single,103,,29,41.88,B606317-1-202
7013046,606317,EVT00053,single,103,C,16,75.22,B606317-2-269
7013047,606318,EVT00011,single,104,C,3,69.48,B606318-1-891
7013048,606318,EVT00057,single,106,E,1,32.57,B606318-2-610
7013049,606319,EVT00023,youth,103,B,7,76.33,B606319-1-265
7013050,606320,EVT00055,single,104,A,3,15.97,B606320-1-134
7013051,606321,EVT00037,single,,A,21,109.12,B606321-1-532
7013052,606321,EVT00010,single,102,C,29,89.57,B606321-2-403
7013053,606322,EVT00052,single,GA,D,,20.96,B606322-1-592
7013054,606323,EVT00019,season,,D,2,132.38,B606323-1-186
7013055,606324,EVT00014,single,GA,A,,7.03,B606324-1-289
7013056,606324,EVT00018,single,106,A,21,2.99,B606324-2-544
7013057,606324,EVT00062,season,102,C,10,5.11,B606324-3-444
7013058,606325,EVT00061,single,103,,15,226.2,B606325-1-918
7013059,606326,EVT00035,single,106,B,8,76.83,B606326-1-909
7013060,606326,EVT00078,single,106,B,14,55.2,B606326-2-160
7013061,606327,EVT00032,single,103,A,25,26.49,B606327-1-765
7013062,606327,EVT00012,single,104,E,1,27.55,B606327-2-201
7013063,606327,EVT00020,single,102,D,4,21.75,B606327-3-964
7013064,606328,EVT00027,single,102,A,28,9.47,B606328-1-596
7013065,606328,EVT00072,single,,D,25,5.98,B606328-2-411
7013066,606329,EVT00070,vip,103,C,2,20.6,B606329-1-212
7013067,606329,EVT00029,season,103,A,8,22.34,B606329-2-503
7013068,606330,EVT00020,single,105,C,10,226.13,B606330-1-249
7013069,606331,EVT00038,single,101,E,13,192.24,B606331-1-928
7013070,606331,EVT00054,comp,,,1,0,B606331-2-790
